utterance_ID,text,emotion,speaker
504,"We are gonna be here for a while , it looks like , and we still have boyfriends and your career to cover .",neutral,Ross
505,Oh God !,surprise,Monica
506,The fuzzy little mints at the bottom of her purse .,neutral,Monica
507,Oh !,surprise,Ross
508,"... Yeah , they were gross .",disgust,Ross
509,"Oh , you know what I loved ?",joy,Ross
510,Her Sweet n Los .,joy,Ross
511,How she was always stealing them from ... from restaurants .,joy,Ross
512,"Not just restaurants , from our house .",neutral,Mr. Geller
513,"Hey , who this little naked guy ?",surprise,Rachel
514,That little naked guy would be me .,neutral,Ross
515,"Aww , look at the little thing .",surprise,Rachel
516,Who are those people ?,surprise,Chandler
517,Got me .,surprise,Ross
518,"Oh , that is Nana , right there in the middle . Me and the gang at Java Joe .",neutral,Monica
519,"Wow , Monica , you look just like your grandmother . How old was she there ?",surprise,Rachel
520,"Let see , 1939 ... yeah , 24 , 25 ?",neutral,Monica
521,Looks like a fun gang .,neutral,Ross
522,"Ooh , look ... look ... look ... look ... look ! I got Monica naked !",joy,Joey
523,"Yeah , all the time . I want the baby to know my voice .",neutral,Susan
524,"Do you uh , do you talk about me ?",neutral,Ross
525,"Yeah , yeah , all the time .",neutral,Susan
526,Really ?,surprise,Ross
527,"But um , we just refer to you as Bobo the Sperm Guy .",neutral,Susan
528,We did ?,neutral,Joey
529,You owe me 20 bucks .,joy,Monica
530,Thank you . Thank you so much !,joy,Rachel
531,"Chandler , here you go , got your traditional Thanksgiving feast , you got your tomato soup , your grilled cheese fixin , and your family size bag of Funyuns .",neutral,Monica
532,"Wait , wait , Chandler , this is what you are havin for Thanksgiving dinner ?",surprise,Rachel
533,"What , what , what is it with you and this holiday ?",anger,Rachel
534,"All right , I am nine years old .",neutral,Chandler
535,"Oh , I hate this story .",sadness,Ross
536,We just finished this magnificent Thanksgiving dinner .,neutral,Chandler
537,"I have ... and I remember this part vividly ... a mouthful of pumpkin pie , and this is the moment my parents choose to tell me they are getting divorced .",sadness,Chandler
538,Oh my god .,surprise,Rachel
539,Yes . It is very difficult to appreciate a Thanksgiving dinner once you have seen it in reverse .,sadness,Chandler
540,"What , Phoebe , did you whip the potatoes ? Ross needs lumps !",anger,Monica
541,"Oh , I am sorry , oh , I just , I thought we could have them whipped and then add some peas and onions .",sadness,Phoebe
542,Why would we do that ?,surprise,Monica
543,"Well , cause then they would be like my mom used to make them , you know , before she died .",sadness,Phoebe
544,"Ok , three kinds of potatoes coming up .",neutral,Monica
545,"Ok , good ... bye you guys . Thanks for everything .",joy,Rachel
546,"Oh , sorry ! Oh , sorry !",surprise,Rachel
547,The most unbelievable thing has happened . Underdog has just gotten away .,surprise,Chandler
548,The balloon ?,neutral,Joey
549,"No , no , the actual cartoon character .",neutral,Chandler
550,Of course the balloon .,neutral,Chandler
551,"It is all over the news . Right before he reached Macy , he broke free and was spotted flying over Washington Square Park . I am going to the roof , who with me ?",neutral,Chandler
552,"I can not , I gotta go .",sadness,Rachel
553,Come on . An 80 ... foot inflatable dog let loose over the city . How often does that happen ?,surprise,Chandler
554,Almost never .,neutral,Phoebe
555,Got the keys ?,neutral,Monica
556,Ok .,neutral,Rachel
557,"Come on , you know , Thanksgiving . Ooh , you got the bigger half . What would you wish for ?",joy,Phoebe
558,The bigger half .,neutral,Joey
559,I would like to propose a toast .,joy,Chandler
560,"Little toast here , ding ding .",joy,Chandler
561,"I know this is not the kind of Thanksgiving that all of you all planned , but for me , this has been really great , you know , I think because it did not involve divorce or projectile vomiting .",joy,Chandler
562,"Anyway , I was just thinking , I mean , if you would gone to Vail , and if you guysd been with your family , if you did not have syphilis and stuff , we would not be all together , you know ?",joy,Chandler
563,So I guess what I am trying to say is that I am very thankful that all of your Thanksgivings sucked .,joy,Chandler
564,That is so sweet .,joy,All
565,"And hey , here is to a lousy Christmas .",joy,Ross
566,And a crappy New Year .,joy,Rachel
567,"Here , here !",joy,Chandler
568,"Okay , look , he is not gonna hurt them , right ?",neutral,Ross
569,Do you always have to bring him here ?,anger,Monica
570,I did not wanna leave him alone .,neutral,Ross
571,Alright ?,neutral,Ross
572,We ... we had our first fight this morning .,neutral,Ross
573,I think it has to do with my working late .,neutral,Ross
574,"I said some things that I did not mean , and he ... he threw some faeces ...",neutral,Ross
575,"You know , if you are gonna work late , I could look in on him for you .",neutral,Chandler
576,"Oh , that would be great !",joy,Ross
577,"Okay , but if you do , make sure it seems like you are there to see him , okay , and you are not like doing it as a favour to me .",neutral,Ross
578,"Okay , but if he asks , I am not going to lie .",neutral,Chandler
579,Do you think they have yesterday daily news ?,neutral,Phoebe
580,Why ?,surprise,Monica
581,"Just wanna check my horoscope , see if it was right .",neutral,Phoebe
582,"Oh my God . Phoebe . Do not look now , but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression .",surprise,Monica
583,"Where ? Ooh , come to Momma .",joy,Phoebe
584,"He is coming . Be cool , be cool , be cool .",joy,Monica
585,We should do something . Whistle .,neutral,Phoebe
586,We are not going to whistle .,anger,Monica
587,"Come on , do it .",neutral,Phoebe
588,No !,anger,Monica
589,Do it !,joy,Phoebe
590,No !,anger,Monica
591,Do it do it do it !,joy,Phoebe
592,Woo ... woo !,joy,Monica
593,I can not believe you did that !,surprise,Phoebe
594,Are there no conscious men in the city for you two ?,sadness,Chandler
595,He does not have anyone .,neutral,Monica
596,"Yeah , we ... we feel kinda responsible .",neutral,Phoebe
597,I can not believe you said woowoo . I do not even say woowoo .,disgust,Joey
598,"Oh , she is coming up ! She is coming up !",joy,Rachel
599,"Folks , when we come back we will be talking about her new book , Euphoria Unbound : the always interesting Nora Tyler Bing .",neutral,Jay Leno
600,You might wanna put the kids to bed for this one .,neutral,Jay Leno
601,"You know , we do not have to watch this . Weekend At Bernie is on Showtime , HBO , and Cinemax .",neutral,Chandler
602,"No way , forget it .",joy,Rachel
603,"C mon , she is your mom !",anger,Joey
604,"Exactly . Weekend At Bernie ! Dead guy getting hit in the groin twenty , thirty times !",joy,Chandler
605,"Chandler , I gotta tell you , I love your mom books ! I love her books ! I cannot get on a plane without one ! I mean , this is so cool !",joy,Rachel
606,"Yeah , well , you would not think it was cool if you are eleven years old and all your friends are passing around page 79 of Mistress Bitch .",disgust,Chandler
607,"C mon , Chandler , I love your mom . I think she is a blast .",joy,Ross
608,"Let see . Congress is debating a new deficit reduction bill ... the mayor wants to raise subway fares again ... the high today was forty ... five ... and ... oh , teams played sports .",neutral,Monica
609,What about Glen ? He could be a Glen .,neutral,Phoebe
610,Nah ... not ... not special enough .,neutral,Monica
611,Ooh ! How about Agamemnon ?,neutral,Phoebe
612,Waaay too special .,neutral,Monica
613,"Well , not playing raquetball !",surprise,Ross
614,He forgot to leave his grip size !,surprise,Joey
615,He did not get the goggles !,surprise,Ross
616,"Well , sounds like you two have issues .",neutral,Rachel
617,"Goodbye , baby .",neutral,Rachel
618,"Ciao , bela .",neutral,Paolo
619,Do they wait for me to do this ?,anger,Ross
620,So are you gonna tell him ?,neutral,Joey
621,I am not gonna tell him . Why would I tell him ?,neutral,Ross
622,"How about cause if you do not , his mother might .",neutral,Joey
623,What are you guys doing here ?,surprise,Monica
624,Uhhhh ... he is not even wearing a jockstrap !,surprise,Joey
625,... What did I ask ?,neutral,Monica
626,"Ok , so it is just because it was my table , I have to buy a new one ?",anger,Chandler
627,That is the rule .,neutral,Joey
628,"What rule ? There is no rule , if anything , you owe me a table !",anger,Chandler
629,How would you get to that ?,anger,Joey
630,"Well , I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio .",anger,Chandler
631,You knew about that ?,surprise,Joey
632,"Well , let just say the impressions you made in the butter left little to the imagination .",disgust,Chandler
633,"Ok , ok , How about if we split it ?",neutral,Joey
634,"What do you mean , like , buy it together ?",neutral,Chandler
635,Yeah .,neutral,Joey
636,You think we are ready for something like that ?,neutral,Chandler
637,Why not ?,neutral,Joey
638,"Well , it is a pretty big commitment , I mean , what if one of us wants to move out ?",neutral,Chandler
639,"Why , are you moving out ?",surprise,Joey
640,I am not moving out .,neutral,Chandler
641,You would tell me if you were moving out right,fear,Joey
642,"Yeah , yeah , it is just that with my last roommate Kip ...",neutral,Chandler
643,"Aw , I know all about Kip !",anger,Joey
644,"It is just that we bought a hibachi together , and then he ran off and got married , and things got pretty ugly .",anger,Chandler
645,"Well , let me ask you something , was Kip a better roommate than me ?",sadness,Joey
646,"Aw , do not do that",sadness,Chandler
647,"I can not believe you do not want to know . I mean , I could not not know , I mean , if , if the doctor knows , and Carol knows , and Susan knows ...",surprise,Rachel
648,And Monica knows ...,neutral,Monica
649,"Wha , heh , how could you know , I do not even know !",surprise,Ross
650,"Carol called me to thank me for the lasagna , I asked , she told me .",neutral,Monica
651,So what it gonna be ?,joy,Joey
652,"Wait ... oh ... hey ... huh , oh great now he knows , and I do not know !",anger,Ross
653,"I am sorry , I am just excited about being an aunt !",joy,Monica
654,Or an uncle ...,neutral,Joey
655,Hey Phoebe !,neutral,Chandler
656,Pheebs !,joy,Rachel
657,Fine !,anger,Phoebe
658,"Phoebe , what the matter ?",neutral,Monica
659,"Nothing , I am sorry , I am just , I am out of sorts .",sadness,Phoebe
660,"Hey , can we get some cappuccino over here ?",neutral,Customer
661,"Oh , right , that is me !",surprise,Rachel
662,"Hey , Chandler , that table place closes at 7 , come on .",neutral,Joey
663,Fine .,neutral,Chandler
664,"Phoebe , what is it ?",neutral,Monica
665,"All right , you know Paolo ?",neutral,Phoebe
666,"I am familiar with his work , yes ...",neutral,Ross
667,"Well , he made a move on me .",anger,Phoebe
668,"Whoa , store will be open tomorrow !",surprise,Joey
669,"More coffee over here , please !",neutral,Chandler
670,"Well , he came in for a massage , and everything was fine until ...",neutral,Phoebe
671,Ooooohh !,surprise,Joey and Chandler
672,My God .,surprise,Ross
673,Are you sure ?,surprise,Monica
674,"Oh yeah , I am sure .",neutral,Phoebe
675,And all of a sudden his hands were not the problem anymore .,neutral,Phoebe
676,Was it ... ?,surprise,Monica
677,"Oh , boy scouts could have camped under there .",neutral,Phoebe
678,Oooooo ...,disgust,Guys
679,""" Ooo , "" what ?",surprise,Rachel
680,Uma Thurman .,neutral,Phoebe
681,Oh !,surprise,Monica
682,The actress !,surprise,Ross
683,Thanks Rach .,joy,Ross
684,So what are you gonna do ?,neutral,Chandler
685,"You have to tell her ! You have to tell her ! It is your moral obligation , as a friend , as a woman , I think it is a feminist issue ! Guys ? Guys ?",anger,Ross
686,"Oh , yeah , you have to tell her .",neutral,Chandler
687,Feminist issue . That is where I went !,neutral,Joey
688,She is gonna hate me .,fear,Phoebe
689,"Yeah , well ...",neutral,Ross
690,"Will you pick one , just pick one ! Here , how about that one ?",anger,Joey
691,That is patio furniture !,surprise,Chandler
692,"So what , like people are gonna come in and think , "" Uh ... oh , I am outside again ? """,anger,Joey
693,What about the birds ?,neutral,Chandler
694,"I do not know , birds just do not say , "" Hello , sit here , eat something . """,neutral,Joey
695,You pick one .,neutral,Chandler
696,"All right , how about the ladybugs ?",neutral,Joey
697,"Oh , so , forget about the birds , but big red insects suggest fine dining !",anger,Chandler
698,"Fine , you want to get the birds , get the birds !",anger,Joey
699,"Not like that , I will not !",sadness,Chandler
700,Kip would have liked the birds !,sadness,Chandler
701,Hey !,joy,Phoebe
702,Hi Pheebs !,joy,Rachel
703,Are you moving out ?,neutral,Phoebe
704,"No , these are not all my suitcases . This one Paolo .",neutral,Rachel
705,"Um , um , Rachel can we talk for a sec ?",neutral,Phoebe
